number,stability,foldingPattern
651,0.0,"['0', '-X', '+Y', '-X', '-Y', '-Y', '-X', '-X', '-X', '-X', '-X', '+Y', '+Y', '+Y', '-X', '+Y', '+Y', '+Y', '-X', '-X', '-Y', '+X']"
652,0.0,"['0', '-X', '+Y', '-X', '-Y', '-Y', '-Y', '-Y', '+X', '-Y', '-Y', '-X', '-X', '+Y', '+Y', '-X', '-Y', '-X', '-Y', '-Y', '-X', '-X']"
653,-1.0,"['0', '+Y', '+X', '-Y', '-Y', '-X', '-Y', '-Y', '-X', '-Y', '-X', '-Y', '-X', '-X', '+Y', '-X', '-Y', '-X', '-Y', '-X', '+Y', '-X']"
654,0.0,"['0', '+X', '+Y', '-X', '-X', '+Y', '+Y', '+Y', '-X', '+Y', '+Y', '+X', '+X', '+X', '+X', '+X', '+Y', '+X', '+Y', '+Y', '+X', '+X']"
655,0.0,"['0', '-Y', '-Y', '-Y', '+X', '+X', '+Y', '+X', '+Y', '+Y', '+X', '-Y', '+X', '+X', '+X', '+X', '+X', '+Y', '+Y', '+X', '+Y', '-X']"
656,0.0,"['0', '+Y', '+Y', '+Y', '-X', '-X', '+Y', '-X', '+Y', '+Y', '-X', '+Y', '-X', '-Y', '-X', '-Y', '-X', '-Y', '+X', '+X', '+Y', '-X']"
657,0.0,"['0', '+X', '+Y', '+X', '+Y', '+X', '+X', '-Y', '+X', '-Y', '-Y', '-Y', '+X', '+X', '-Y', '+X', '-Y', '-Y', '-Y', '-Y', '+X', '-Y']"
658,0.0,"['0', '+X', '+X', '+Y', '+X', '+Y', '-X', '-X', '-Y', '-X', '+Y', '+Y', '-X', '-Y', '-Y', '-Y', '-Y', '-X', '+Y', '-X', '-Y', '-Y']"
659,-1.0,"['0', '+Y', '-X', '+Y', '+Y', '+Y', '-X', '-X', '+Y', '+X', '+Y', '+X', '+X', '+X', '+X', '+X', '+X', '-Y', '-X', '-X', '-Y', '-Y']"
660,0.0,"['0', '-Y', '-X', '+Y', '-X', '+Y', '+X', '+X', '+X', '+Y', '+X', '+X', '+X', '+Y', '+Y', '+X', '+X', '+Y', '+X', '-Y', '-Y', '-X']"
661,0.0,"['0', '-Y', '-X', '-Y', '-Y', '-Y', '-Y', '-Y', '-X', '-X', '-Y', '-X', '+Y', '-X', '+Y', '+Y', '+Y', '+Y', '-X', '+Y', '+X', '+Y']"
662,0.0,"['0', '-Y', '+X', '+X', '+X', '-Y', '-Y', '+X', '+X', '+Y', '+X', '+Y', '+Y', '+Y', '-X', '-X', '+Y', '-X', '+Y', '+X', '+X', '+Y']"
663,0.0,"['0', '-X', '+Y', '+X', '+Y', '-X', '-X', '+Y', '-X', '-Y', '-X', '+Y', '+Y', '+Y', '+X', '+Y', '-X', '+Y', '+X', '+X', '-Y', '-Y']"
664,0.0,"['0', '+Y', '-X', '+Y', '+Y', '+X', '+X', '+Y', '+Y', '-X', '+Y', '-X', '-Y', '-X', '-X', '-Y', '-Y', '-X', '-X', '-X', '-X', '-X']"
665,0.0,"['0', '-Y', '-X', '-X', '-Y', '-X', '-Y', '-X', '-X', '-Y', '-X', '-X', '-X', '+Y', '-X', '+Y', '+Y', '-X', '-Y', '-X', '-Y', '-Y']"
666,0.0,"['0', '-Y', '-X', '-X', '-Y', '-Y', '-X', '+Y', '-X', '-Y', '-Y', '-X', '-Y', '+X', '+X', '-Y', '+X', '-Y', '+X', '+X', '+X', '+X']"
667,0.0,"['0', '-X', '-X', '-X', '-X', '-X', '-Y', '+X', '-Y', '+X', '-Y', '-X', '-Y', '-Y', '-X', '-X', '+Y', '-X', '+Y', '-X', '+Y', '-X']"
668,-1.0,"['0', '+Y', '+X', '-Y', '-Y', '-X', '-X', '-Y', '-Y', '-Y', '+X', '-Y', '-X', '-Y', '-Y', '-Y', '-Y', '-Y', '-X', '+Y', '+Y', '+X']"
669,0.0,"['0', '-Y', '-X', '-X', '-X', '-X', '-Y', '-X', '-Y', '+X', '+X', '-Y', '-X', '-Y', '-Y', '-Y', '-X', '+Y', '+Y', '-X', '-X', '-Y']"
670,-1.0,"['0', '+X', '+X', '+X', '-Y', '-X', '-X', '-Y', '-X', '+Y', '-X', '+Y', '+Y', '+Y', '+Y', '-X', '+Y', '-X', '+Y', '-X', '-Y', '+X']"
671,0.0,"['0', '+Y', '+Y', '+X', '+Y', '+Y', '+Y', '+Y', '+Y', '-X', '+Y', '+X', '+X', '+Y', '+Y', '+Y', '+Y', '+Y', '+X', '+X', '+X', '-Y']"
672,0.0,"['0', '-Y', '+X', '+Y', '+X', '+Y', '+X', '-Y', '+X', '+X', '+X', '-Y', '-Y', '+X', '-Y', '-Y', '+X', '+X', '+Y', '+Y', '+Y', '-X']"
673,0.0,"['0', '-X', '+Y', '-X', '-X', '-X', '-Y', '+X', '+X', '-Y', '+X', '-Y', '-Y', '-X', '-Y', '-Y', '-X', '-X', '-X', '-X', '+Y', '-X']"
674,-1.0,"['0', '-Y', '-Y', '+X', '+Y', '+X', '+Y', '-X', '+Y', '+Y', '-X', '-X', '-Y', '-Y', '-Y', '-Y', '-Y', '-Y', '-Y', '-X', '+Y', '+X']"
675,-1.0,"['0', '-X', '-X', '-Y', '-X', '+Y', '-X', '-Y', '-Y', '+X', '+X', '+X', '+X', '+Y', '+X', '+X', '+Y', '+Y', '+Y', '+X', '+Y', '+X']"
676,0.0,"['0', '+X', '-Y', '+X', '+X', '+Y', '+X', '+X', '-Y', '-Y', '+X', '-Y', '+X', '+X', '-Y', '-Y', '-Y', '+X', '-Y', '-X', '-Y', '-Y']"
677,0.0,"['0', '-X', '-X', '-Y', '-Y', '-X', '+Y', '+Y', '+Y', '-X', '-Y', '-X', '-Y', '-Y', '-Y', '-Y', '-X', '+Y', '-X', '-X', '+Y', '+Y']"
678,-1.0,"['0', '-X', '-Y', '-X', '-Y', '-Y', '-Y', '-Y', '-Y', '-X', '+Y', '+Y', '-X', '-X', '+Y', '+X', '+Y', '-X', '+Y', '+X', '+Y', '-X']"
679,-1.0,"['0', '+Y', '+Y', '-X', '-Y', '-X', '-X', '-Y', '-Y', '-X', '-X', '+Y', '-X', '+Y', '+X', '+X', '+Y', '+Y', '+Y', '+X', '-Y', '-X']"
680,-1.0,"['0', '-Y', '+X', '-Y', '-Y', '-Y', '-Y', '-Y', '+X', '+Y', '+X', '+Y', '+Y', '+Y', '+X', '+Y', '-X', '-X', '+Y', '+Y', '-X', '+Y']"
681,0.0,"['0', '+X', '+Y', '+X', '-Y', '-Y', '+X', '+X', '+Y', '+Y', '+Y', '+X', '+X', '+X', '-Y', '+X', '+Y', '+X', '+X', '-Y', '-Y', '+X']"
682,0.0,"['0', '+X', '+Y', '-X', '-X', '+Y', '+Y', '+X', '+X', '-Y', '+X', '+Y', '+X', '-Y', '-Y', '-X', '-Y', '-Y', '+X', '+X', '-Y', '-X']"
683,0.0,"['0', '+Y', '-X', '-X', '+Y', '+Y', '+Y', '+X', '+X', '-Y', '+X', '+X', '+X', '+Y', '+X', '-Y', '-Y', '-Y', '-Y', '+X', '+X', '+X']"
684,0.0,"['0', '+Y', '+Y', '-X', '-X', '+Y', '+X', '+Y', '+Y', '-X', '-X', '-X', '-X', '+Y', '-X', '-X', '+Y', '-X', '+Y', '+X', '+Y', '-X']"
685,-1.0,"['0', '-Y', '-X', '+Y', '+Y', '-X', '-X', '+Y', '-X', '-Y', '-Y', '-Y', '+X', '+X', '-Y', '+X', '-Y', '-Y', '-X', '-X', '+Y', '+X']"
686,0.0,"['0', '-X', '+Y', '-X', '-Y', '-X', '-X', '-X', '-X', '-Y', '+X', '-Y', '+X', '+X', '-Y', '-Y', '-Y', '-Y', '-Y', '-Y', '-X', '-Y']"
687,0.0,"['0', '+X', '+X', '+Y', '+Y', '+X', '+Y', '-X', '+Y', '+Y', '+Y', '+X', '+X', '+X', '+Y', '-X', '+Y', '-X', '+Y', '-X', '-X', '+Y']"
688,-1.0,"['0', '-X', '+Y', '+X', '+Y', '+X', '+Y', '+Y', '+Y', '-X', '+Y', '+X', '+X', '-Y', '+X', '+Y', '+X', '-Y', '+X', '+X', '+X', '+X']"
689,0.0,"['0', '+X', '+X', '-Y', '+X', '+Y', '+Y', '-X', '-X', '-X', '-X', '+Y', '+Y', '+X', '+X', '+Y', '-X', '-X', '-X', '-X', '-X', '-X']"
690,-1.0,"['0', '+Y', '+X', '-Y', '-Y', '-X', '-Y', '-Y', '-Y', '+X', '+Y', '+X', '+X', '+Y', '+Y', '+Y', '+X', '+Y', '+Y', '+Y', '+X', '+Y']"
691,0.0,"['0', '-Y', '-Y', '+X', '+X', '+X', '+X', '+X', '+Y', '+X', '+X', '-Y', '-Y', '-X', '-Y', '-X', '-Y', '-Y', '-X', '+Y', '+Y', '+Y']"
692,0.0,"['0', '-X', '-X', '-X', '-X', '-X', '+Y', '+Y', '-X', '-X', '+Y', '-X', '+Y', '+Y', '+X', '+X', '-Y', '+X', '+X', '-Y', '-Y', '-Y']"
693,0.0,"['0', '-X', '-Y', '+X', '-Y', '+X', '+X', '-Y', '+X', '+X', '+X', '-Y', '-X', '-Y', '-X', '-Y', '+X', '+X', '+X', '-Y', '+X', '-Y']"
694,0.0,"['0', '+Y', '+Y', '-X', '-X', '-X', '-X', '+Y', '+Y', '+X', '+Y', '+Y', '+Y', '-X', '-X', '-X', '-Y', '-Y', '-Y', '-Y', '-Y', '+X']"
695,-1.0,"['0', '-Y', '+X', '+X', '+X', '+X', '+X', '+Y', '-X', '+Y', '+Y', '+X', '+Y', '-X', '+Y', '-X', '-X', '-X', '-Y', '-Y', '-X', '-X']"
696,0.0,"['0', '-Y', '-Y', '+X', '+X', '-Y', '+X', '-Y', '+X', '+X', '+X', '-Y', '+X', '+X', '-Y', '+X', '+X', '-Y', '-Y', '+X', '-Y', '+X']"
697,-1.0,"['0', '-Y', '-Y', '-X', '-X', '-X', '-Y', '+X', '-Y', '-Y', '-Y', '-X', '-X', '-Y', '+X', '-Y', '-Y', '-X', '-Y', '-Y', '+X', '+Y']"
698,0.0,"['0', '-Y', '-X', '+Y', '-X', '+Y', '-X', '-X', '-Y', '-X', '-X', '+Y', '-X', '+Y', '+Y', '-X', '-Y', '-X', '-X', '-Y', '-Y', '-Y']"
699,0.0,"['0', '+X', '+Y', '-X', '+Y', '+Y', '+X', '-Y', '+X', '+X', '+Y', '+Y', '+Y', '+X', '+Y', '-X', '-X', '-Y', '-X', '+Y', '+Y', '+Y']"
700,0.0,"['0', '-Y', '-X', '-X', '+Y', '+Y', '+Y', '-X', '-X', '-X', '+Y', '+Y', '+X', '+X', '+X', '-Y', '+X', '+X', '+X', '+X', '+X', '+Y']"
701,-1.0,"['0', '-Y', '+X', '+X', '+Y', '-X', '+Y', '-X', '+Y', '+X', '+X', '+Y', '-X', '+Y', '+Y', '+X', '+Y', '-X', '-X', '-X', '-Y', '-Y']"
702,0.0,"['0', '+Y', '-X', '-X', '-X', '-X', '+Y', '+X', '+Y', '+X', '+Y', '+Y', '+X', '+X', '+Y', '+Y', '+X', '+X', '+X', '+X', '+X', '+X']"
703,0.0,"['0', '-X', '+Y', '-X', '+Y', '+Y', '+X', '-Y', '+X', '+X', '+X', '-Y', '+X', '+Y', '+Y', '-X', '+Y', '+Y', '+Y', '+Y', '+Y', '-X']"
704,0.0,"['0', '-Y', '+X', '+Y', '+X', '-Y', '+X', '+X', '-Y', '+X', '+X', '-Y', '-X', '-Y', '-Y', '+X', '+X', '-Y', '-Y', '-Y', '+X', '-Y']"
705,-1.0,"['0', '-X', '-Y', '-Y', '+X', '+Y', '+X', '-Y', '+X', '+X', '+Y', '+X', '-Y', '+X', '+X', '-Y', '-X', '-X', '-Y', '-Y', '-Y', '-Y']"
706,-2.0,"['0', '+X', '+Y', '-X', '-X', '-Y', '-X', '+Y', '-X', '-Y', '-X', '+Y', '-X', '-X', '+Y', '+X', '+X', '+Y', '+X', '-Y', '+X', '+X']"
707,-1.0,"['0', '-Y', '+X', '+X', '+X', '+Y', '+Y', '+X', '-Y', '-Y', '-Y', '+X', '+X', '+Y', '+Y', '+Y', '+X', '+X', '-Y', '-Y', '-Y', '-X']"
708,0.0,"['0', '-X', '+Y', '+X', '+X', '+X', '+X', '+X', '+X', '+Y', '+X', '+X', '+Y', '+Y', '+X', '-Y', '+X', '-Y', '-Y', '-Y', '-X', '+Y']"
709,0.0,"['0', '+X', '+Y', '+Y', '+X', '+X', '-Y', '-Y', '-Y', '+X', '+X', '-Y', '-Y', '-Y', '-Y', '+X', '+X', '+X', '+Y', '-X', '+Y', '+Y']"
710,0.0,"['0', '-X', '-Y', '-Y', '-X', '-Y', '+X', '+X', '+X', '+X', '+Y', '+Y', '+X', '-Y', '-Y', '-Y', '+X', '+Y', '+Y', '+X', '+Y', '+Y']"
711,0.0,"['0', '-X', '-X', '-X', '-X', '-Y', '-X', '-X', '+Y', '+Y', '-X', '-X', '-X', '-Y', '-Y', '-Y', '-X', '-X', '-Y', '-X', '-X', '-Y']"
712,0.0,"['0', '+X', '+X', '-Y', '-X', '-Y', '-Y', '+X', '+X', '-Y', '-Y', '-Y', '+X', '-Y', '+X', '+Y', '+X', '-Y', '+X', '-Y', '-Y', '-Y']"
713,-1.0,"['0', '-Y', '-Y', '-X', '+Y', '+Y', '+Y', '+Y', '+X', '+X', '+Y', '+Y', '-X', '+Y', '+Y', '-X', '+Y', '+Y', '-X', '-Y', '-Y', '+X']"
714,0.0,"['0', '-Y', '-Y', '-Y', '+X', '-Y', '+X', '+X', '+X', '-Y', '+X', '+Y', '+X', '+Y', '+Y', '+X', '+Y', '+Y', '+Y', '+Y', '+X', '-Y']"
715,-1.0,"['0', '+X', '+Y', '+Y', '+Y', '+Y', '+X', '+Y', '+X', '-Y', '-Y', '-X', '-Y', '+X', '-Y', '+X', '-Y', '-Y', '-X', '-Y', '+X', '+X']"
716,0.0,"['0', '+Y', '-X', '-X', '-X', '-Y', '-X', '+Y', '+Y', '+Y', '+Y', '+X', '+X', '+X', '+Y', '+X', '+Y', '+X', '+Y', '-X', '+Y', '+Y']"
717,0.0,"['0', '-Y', '-Y', '-X', '+Y', '-X', '-X', '-Y', '-Y', '-X', '-Y', '-X', '-Y', '-X', '-Y', '+X', '-Y', '+X', '+X', '-Y', '+X', '+X']"
718,-2.0,"['0', '+X', '-Y', '-X', '-X', '+Y', '+Y', '+Y', '+Y', '-X', '-Y', '-Y', '-Y', '-X', '-X', '-Y', '-Y', '-X', '-Y', '-Y', '-X', '-Y']"
719,0.0,"['0', '+Y', '-X', '-Y', '-Y', '-Y', '-X', '-Y', '-X', '-X', '-Y', '-X', '-Y', '+X', '-Y', '+X', '-Y', '-X', '-X', '-Y', '-X', '-X']"
720,0.0,"['0', '-X', '-X', '-X', '-Y', '-Y', '-Y', '+X', '-Y', '+X', '+Y', '+X', '-Y', '-Y', '+X', '-Y', '-Y', '+X', '-Y', '+X', '+X', '+X']"
721,0.0,"['0', '-X', '+Y', '+Y', '+X', '+X', '+Y', '+Y', '+Y', '+X', '-Y', '+X', '-Y', '+X', '+X', '+X', '+X', '+X', '-Y', '+X', '-Y', '-X']"
722,0.0,"['0', '+Y', '+Y', '+Y', '+X', '+X', '-Y', '+X', '-Y', '-Y', '+X', '-Y', '-Y', '+X', '-Y', '-Y', '-Y', '-Y', '+X', '-Y', '-Y', '-Y']"
723,-1.0,"['0', '+Y', '+Y', '-X', '-X', '+Y', '+Y', '+Y', '+Y', '+Y', '+Y', '+X', '-Y', '+X', '-Y', '-Y', '+X', '-Y', '-Y', '-X', '+Y', '+X']"
724,-1.0,"['0', '+Y', '+X', '-Y', '-Y', '-Y', '-X', '-Y', '+X', '-Y', '-Y', '+X', '-Y', '-Y', '-Y', '-Y', '-Y', '-Y', '+X', '-Y', '+X', '+Y']"
725,-1.0,"['0', '-X', '-Y', '-X', '+Y', '-X', '-Y', '-Y', '-Y', '+X', '+X', '+Y', '+X', '-Y', '-Y', '+X', '-Y', '-X', '-Y', '+X', '+X', '+Y']"
726,0.0,"['0', '+Y', '+Y', '+Y', '-X', '-X', '-Y', '+X', '-Y', '-Y', '-X', '-Y', '-Y', '+X', '+X', '+X', '-Y', '+X', '+Y', '+Y', '-X', '+Y']"
727,-1.0,"['0', '+X', '-Y', '-X', '-X', '+Y', '-X', '+Y', '-X', '-X', '+Y', '+Y', '+X', '+X', '+Y', '+Y', '+Y', '+Y', '-X', '-X', '-X', '-Y']"
728,0.0,"['0', '-Y', '-Y', '-Y', '-X', '+Y', '-X', '-X', '-Y', '+X', '-Y', '-Y', '-X', '-X', '+Y', '+Y', '-X', '-X', '+Y', '-X', '-X', '+Y']"
729,0.0,"['0', '+Y', '+Y', '-X', '+Y', '+X', '+X', '+X', '+X', '+X', '+Y', '-X', '-X', '+Y', '+Y', '+X', '+X', '+Y', '+Y', '-X', '+Y', '+X']"
730,0.0,"['0', '+Y', '+X', '-Y', '+X', '-Y', '-Y', '+X', '-Y', '-Y', '-Y', '-Y', '+X', '-Y', '-Y', '+X', '+X', '-Y', '+X', '-Y', '+X', '+Y']"
731,-2.0,"['0', '-Y', '+X', '-Y', '-Y', '-X', '-X', '+Y', '+Y', '-X', '+Y', '+X', '+Y', '+X', '+X', '+Y', '+X', '+Y', '+Y', '+Y', '-X', '+Y']"
732,0.0,"['0', '-X', '+Y', '+Y', '+X', '+X', '-Y', '-Y', '-Y', '-Y', '+X', '+X', '-Y', '+X', '+X', '+Y', '+Y', '-X', '-X', '+Y', '-X', '-X']"
733,-1.0,"['0', '+X', '+X', '+Y', '+Y', '+Y', '+X', '-Y', '-Y', '+X', '-Y', '+X', '-Y', '+X', '+Y', '+X', '+X', '+Y', '+X', '+Y', '-X', '-Y']"
734,0.0,"['0', '-X', '-X', '+Y', '+X', '+Y', '+X', '+X', '+Y', '+X', '+Y', '+Y', '+Y', '+Y', '+Y', '+X', '+X', '-Y', '+X', '+X', '+Y', '+Y']"
735,0.0,"['0', '+X', '-Y', '+X', '+X', '-Y', '-Y', '-X', '-X', '-Y', '-X', '-Y', '-X', '-Y', '-X', '-X', '-Y', '-Y', '-Y', '+X', '-Y', '-Y']"
736,0.0,"['0', '+X', '-Y', '-X', '-Y', '-Y', '-Y', '+X', '-Y', '-Y', '+X', '-Y', '+X', '+X', '+Y', '+Y', '+Y', '+X', '+X', '+Y', '-X', '+Y']"
737,0.0,"['0', '-Y', '-Y', '+X', '+Y', '+X', '-Y', '-Y', '+X', '-Y', '-X', '-Y', '-Y', '-X', '-X', '-Y', '-Y', '-Y', '-X', '-X', '-X', '+Y']"
738,-1.0,"['0', '+Y', '-X', '-X', '-Y', '-Y', '-Y', '+X', '-Y', '-X', '-Y', '-Y', '-X', '-Y', '-Y', '-Y', '-Y', '-X', '+Y', '+Y', '+Y', '+Y']"
739,-1.0,"['0', '+Y', '+Y', '-X', '-X', '+Y', '-X', '-X', '-X', '-X', '-X', '-X', '+Y', '-X', '-Y', '-Y', '-X', '-X', '-Y', '-X', '+Y', '+X']"
740,-1.0,"['0', '-Y', '-X', '-Y', '-Y', '-Y', '-Y', '+X', '-Y', '+X', '-Y', '+X', '+Y', '+X', '-Y', '+X', '+X', '-Y', '+X', '+Y', '+Y', '+Y']"
741,-1.0,"['0', '-Y', '-Y', '+X', '-Y', '-X', '-X', '-Y', '+X', '-Y', '-X', '-X', '-Y', '+X', '-Y', '-X', '-Y', '+X', '-Y', '-Y', '-X', '-Y']"
742,0.0,"['0', '-X', '-X', '-X', '-Y', '-X', '+Y', '-X', '+Y', '+Y', '+X', '+X', '+Y', '-X', '+Y', '+X', '+X', '+X', '+X', '+X', '-Y', '-Y']"
743,0.0,"['0', '+X', '-Y', '+X', '+Y', '+Y', '+Y', '+X', '+Y', '+Y', '+X', '+X', '+X', '-Y', '+X', '-Y', '-Y', '-Y', '+X', '+X', '+Y', '+Y']"
744,0.0,"['0', '-Y', '-X', '+Y', '+Y', '-X', '+Y', '+Y', '+X', '+X', '+Y', '+Y', '+X', '+X', '-Y', '-Y', '+X', '-Y', '-Y', '-Y', '-X', '-Y']"
745,0.0,"['0', '-X', '-X', '+Y', '+Y', '-X', '-Y', '-X', '-X', '-Y', '-Y', '-Y', '+X', '-Y', '-Y', '+X', '+X', '+X', '+X', '-Y', '-X', '-X']"
746,0.0,"['0', '+X', '+Y', '-X', '+Y', '+Y', '+X', '+X', '+Y', '+Y', '+X', '+X', '+X', '+Y', '+Y', '+Y', '-X', '+Y', '+X', '+X', '+Y', '+Y']"
747,0.0,"['0', '+Y', '-X', '-X', '-Y', '-X', '-Y', '-Y', '-Y', '+X', '+X', '+X', '+Y', '+X', '+Y', '+X', '+Y', '+Y', '+Y', '+Y', '+Y', '+Y']"
748,0.0,"['0', '-Y', '-X', '+Y', '-X', '+Y', '+Y', '+Y', '-X', '-Y', '-X', '+Y', '+Y', '-X', '+Y', '-X', '-X', '+Y', '-X', '-X', '+Y', '+Y']"
749,-2.0,"['0', '+X', '+Y', '+X', '+Y', '+Y', '-X', '+Y', '+X', '+Y', '+X', '+Y', '+X', '+Y', '-X', '-X', '+Y', '-X', '+Y', '-X', '-Y', '-Y']"
750,-1.0,"['0', '+Y', '+Y', '+X', '-Y', '-Y', '+X', '+Y', '+Y', '+Y', '+X', '+Y', '+Y', '+X', '+X', '+Y', '+Y', '-X', '+Y', '+Y', '+X', '-Y']"
751,-1.0,"['0', '-Y', '-X', '-X', '+Y', '-X', '-Y', '-X', '-X', '+Y', '-X', '-X', '-Y', '-X', '+Y', '+Y', '+Y', '-X', '-X', '-Y', '+X', '+X']"
752,0.0,"['0', '-Y', '+X', '+X', '-Y', '-Y', '-X', '-X', '+Y', '-X', '+Y', '-X', '+Y', '+Y', '+Y', '+X', '+X', '+Y', '-X', '+Y', '+Y', '+Y']"
753,0.0,"['0', '-X', '-Y', '+X', '+X', '-Y', '+X', '+X', '+X', '-Y', '-Y', '-X', '-X', '-Y', '-X', '-X', '+Y', '-X', '-X', '+Y', '-X', '+Y']"
754,0.0,"['0', '+Y', '-X', '-X', '+Y', '+X', '+Y', '+Y', '+X', '-Y', '+X', '+Y', '+Y', '+X', '+Y', '+Y', '+X', '+X', '+X', '+X', '+X', '-Y']"
755,0.0,"['0', '-Y', '-X', '+Y', '-X', '-X', '-Y', '-X', '-X', '-X', '+Y', '-X', '+Y', '+Y', '+Y', '+X', '+X', '+X', '+Y', '+X', '-Y', '-X']"
756,-1.0,"['0', '-X', '-Y', '-Y', '+X', '+Y', '+X', '+X', '-Y', '+X', '+X', '+X', '+Y', '-X', '+Y', '+Y', '-X', '+Y', '+X', '+Y', '+Y', '+Y']"
757,-1.0,"['0', '-X', '+Y', '-X', '+Y', '+Y', '+X', '+X', '+X', '-Y', '-Y', '+X', '+X', '+X', '+X', '+Y', '+Y', '+X', '-Y', '-Y', '-Y', '-Y']"
758,0.0,"['0', '-Y', '-Y', '-Y', '-X', '-Y', '-Y', '-Y', '-X', '-X', '+Y', '-X', '+Y', '+Y', '-X', '-X', '-X', '+Y', '+Y', '+Y', '+Y', '+Y']"
759,0.0,"['0', '-Y', '-Y', '-Y', '-Y', '-Y', '-X', '-Y', '-X', '-Y', '-X', '-Y', '-X', '+Y', '-X', '-X', '+Y', '+X', '+X', '+Y', '+X', '-Y']"
760,0.0,"['0', '+Y', '+X', '+X', '-Y', '+X', '+X', '+X', '+Y', '-X', '+Y', '+X', '+Y', '+Y', '+X', '+Y', '-X', '-X', '-X', '+Y', '-X', '-Y']"
761,0.0,"['0', '-X', '-X', '-X', '-X', '+Y', '-X', '+Y', '-X', '-Y', '-X', '+Y', '+Y', '-X', '+Y', '+Y', '+Y', '+Y', '+Y', '+Y', '+X', '+X']"
762,0.0,"['0', '-X', '-Y', '-Y', '-Y', '+X', '+X', '+Y', '+Y', '+Y', '+X', '-Y', '+X', '+Y', '+Y', '+X', '-Y', '-Y', '-Y', '+X', '+X', '+X']"
763,0.0,"['0', '-Y', '-X', '-X', '-X', '-X', '-Y', '-Y', '-X', '-X', '-Y', '-X', '-Y', '-Y', '-Y', '+X', '-Y', '+X', '+X', '-Y', '+X', '+Y']"
764,0.0,"['0', '+Y', '-X', '-X', '+Y', '+Y', '+X', '+Y', '+Y', '+X', '+Y', '-X', '-X', '-X', '-Y', '-X', '+Y', '-X', '-X', '-Y', '-Y', '-X']"
765,0.0,"['0', '-X', '-Y', '-Y', '-X', '-X', '-Y', '-X', '-Y', '-X', '+Y', '+Y', '+Y', '+Y', '+Y', '+Y', '+X', '-Y', '-Y', '-Y', '+X', '+Y']"
766,0.0,"['0', '-Y', '+X', '+X', '+Y', '+X', '-Y', '-Y', '-Y', '-Y', '-Y', '-Y', '-X', '-Y', '-X', '-X', '-X', '-Y', '-X', '+Y', '-X', '-X']"
767,-1.0,"['0', '+Y', '+Y', '+X', '+X', '-Y', '+X', '-Y', '+X', '+Y', '+Y', '+Y', '+Y', '-X', '-Y', '-X', '+Y', '+Y', '+Y', '-X', '-X', '-Y']"
768,0.0,"['0', '-X', '-X', '-Y', '-Y', '-Y', '+X', '-Y', '+X', '+Y', '+X', '-Y', '-Y', '-Y', '+X', '-Y', '+X', '+X', '-Y', '-X', '-Y', '-Y']"
769,0.0,"['0', '-X', '-X', '-X', '-Y', '-Y', '-Y', '-Y', '-X', '-Y', '-X', '-X', '-X', '-X', '-X', '-Y', '-X', '-X', '-Y', '+X', '-Y', '-Y']"
770,-1.0,"['0', '-X', '-Y', '+X', '+X', '+X', '+Y', '+X', '-Y', '-Y', '+X', '+X', '-Y', '-X', '-X', '-X', '-Y', '-Y', '-X', '-X', '-Y', '-Y']"
771,-1.0,"['0', '-Y', '+X', '-Y', '+X', '+X', '+X', '+X', '-Y', '-Y', '+X', '+X', '-Y', '+X', '+Y', '+X', '-Y', '-Y', '-X', '-Y', '-Y', '-X']"
772,0.0,"['0', '+Y', '-X', '-Y', '-X', '-Y', '+X', '-Y', '-Y', '-Y', '-X', '-Y', '-X', '-Y', '-X', '-X', '-Y', '+X', '-Y', '-X', '-Y', '-Y']"
773,0.0,"['0', '-Y', '+X', '+X', '+X', '+X', '-Y', '-X', '-Y', '-X', '-X', '-X', '-Y', '-X', '-Y', '-Y', '+X', '-Y', '-X', '-Y', '-X', '-X']"
774,0.0,"['0', '+X', '-Y', '-X', '-Y', '+X', '+X', '+Y', '+Y', '+X', '+Y', '+X', '+Y', '+Y', '+Y', '+Y', '+Y', '+Y', '-X', '+Y', '-X', '-Y']"
775,0.0,"['0', '-X', '-X', '-Y', '-Y', '-X', '-Y', '-X', '-Y', '+X', '+X', '-Y', '-Y', '+X', '+X', '+Y', '-X', '+Y', '+Y', '+X', '+X', '-Y']"
776,0.0,"['0', '-X', '-Y', '+X', '+X', '+X', '+X', '+X', '+Y', '-X', '+Y', '+X', '+X', '+Y', '+X', '+Y', '-X', '+Y', '-X', '-X', '+Y', '+Y']"
777,0.0,"['0', '+X', '+X', '-Y', '-Y', '-Y', '+X', '+X', '-Y', '-Y', '+X', '+Y', '+X', '+Y', '+X', '+Y', '-X', '-X', '+Y', '+Y', '+X', '+Y']"
778,0.0,"['0', '-X', '+Y', '+Y', '-X', '-X', '-X', '+Y', '+Y', '-X', '+Y', '+X', '+Y', '+Y', '+Y', '-X', '+Y', '+Y', '+Y', '-X', '+Y', '+Y']"
779,0.0,"['0', '-X', '-X', '+Y', '-X', '-Y', '-X', '+Y', '+Y', '+Y', '-X', '-Y', '-X', '+Y', '+Y', '+X', '+Y', '+X', '-Y', '+X', '+X', '-Y']"
780,0.0,"['0', '+X', '-Y', '+X', '-Y', '-X', '-Y', '-X', '-X', '-Y', '-X', '-Y', '-X', '-Y', '-Y', '-X', '-Y', '-X', '+Y', '+Y', '+X', '+Y']"
